 234.04890373   16.64735155      1237668336320775021   20.45   21.81   4
 234.21621056   16.65592782      1237667966962434919   19.41   22.85   3
 234.04122572   16.48938614      1237665565541728778   20.76   21.82   4
 234.25100457   16.71031772      1237665566078599699   20.86   21.50   3
 234.06850207   16.74852368      1237668336320775203   20.76   22.28   4
 234.27926020   16.47040941      1237665565541794571   19.22   22.80   2
 234.31539926   16.70779957      1237665566078665779   21.00   22.49   3
 234.32245066   16.52729632      1237668336320905999   20.20   21.15   4
 234.40379352   16.67121705      1237665566078665907   20.94   22.34   4
 233.91642803   16.46385255      1237665565541663788   20.38   22.25   4
 234.37936356   16.47695749      1237668336320971365   20.63   21.86   4
 234.33579747   16.28412582      1237665565541860026   20.80   21.74   2
 234.13974886   16.93334927      1237665566078534433   20.63   21.65   2
 234.20293864   16.91000550      1237665566078599785   20.74   21.46   3
 234.33825937   16.84253740      1237665566078665294   20.73   21.49   3
 234.03040613   16.24585487      1237668335783970002   20.95   22.53   3
 234.04291591   16.45743140      1237665565541728817   20.85   22.19   4
 234.23934697   16.31764981      1237665565541794280   20.26   21.14   4
 234.37054526   16.31039937      1237665565541860115   20.87   21.27   4
 234.09701923   16.73551110      1237667966962369163   20.97   22.37   3
 234.05342506   16.97830228      1237665566078533647   20.74   21.20   4
 234.33463980   16.93245354      1237668336857777228   20.81   22.63   2
 234.30357435   16.44915130      1237665565541793865   20.69   21.09   4
 234.18730028   16.32141276      1237665565541794466   20.78   21.41   3
 234.42846428   16.41403563      1237665565541860165   20.87   21.58   3
 234.22202078   16.80080989      1237665566078599457   20.81   21.06   4
 234.21431075   16.82679947      1237665566078599870   20.77   21.26   4
 233.96041848   16.36199038      1237665565541663583   20.48   21.59   3
 234.11022651   16.35499449      1237665565541729385   20.84   21.77   4
 234.21011206   16.33863043      1237665565541794512   20.78   21.64   4
 234.26485432   16.77965797      1237665566078600055   20.70   21.92   4
 234.05140875   16.83537616      1237665566078534256   20.77   21.62   4
 234.02953043   16.83164517      1237665566078534204   20.13   20.59   4
 234.01750219   16.82597950      1237665566078534181   20.94   21.63   4
 234.41596107   16.66255251      1237665566078665165   20.42   22.45   4
 233.63730349   16.54979462      1237665565541532363   17.66   22.76   4
 233.63395920   16.55619119      1237665565541532709   17.62   22.95   2
 233.80587788   16.48852578      1237665565541598003   20.70   21.58   3
 233.83366242   16.43292792      1237665565541598123   19.75   22.77   2
 234.14379860   16.39434301      1237665565541728545   20.53   21.49   2
 234.39970007   16.70865740      1237665566078665884   20.81   22.73   2
 234.32587335   16.75946850      1237665566078665765   19.12   22.99   2
